م	Collective File Name	Context	Ambigous
9116	300-4 Social Sciences	الصيادلة" ترفض قيد طلاب "الدوبل كورس" بجداول النقابة	['قيد']
9128	300-4 Social Sciences	تعليم السويس" تعيد قيد الطلاب المفصولين بجميع المراحل	['قيد']
9096	300-4 Social Sciences	الاتصالات" تضع كشوف الهاتف قيد التحصيل بدءا من 30 نيسان	['قيد']
9092	300-4 Social Sciences	الاتصالات" تضع الكشوف الهاتفية قيد التحصيل	['قيد']
9120	300-4 Social Sciences	المصرية للتوريق" تعدل قيد سنداتها الأحد	['قيد']
9108	300-4 Social Sciences	الشركة الأردنية الكويتية القابضة" قيد التأسيس	['قيد']
9104	300-4 Social Sciences	الخارجية" ترحب بمد قيد المصريين بالخارج حتى 4 مارس	['قيد']
2592	000-4 Generalities	1- قوة التجاذب تزداد بزيادة كتل الجسم.	['كتل']
2594	000-4 Generalities	قياس كتل النظائر بواسطة مطياف الكتلة	['كتل']
9132	300-4 Social Sciences	انهيار كتل خرسانية لمبنى بالدمام	['كتل']
9134	300-4 Social Sciences	كتل عراقية تطالب بتحقيق دولي في تزوير الانتخابات	['كتل']
9136	300-4 Social Sciences	كتل نيابية تتنافس على رئاسة لجان برلمان البحرين	['كتل']
2596	000-4 Generalities	(وقد تتكون هنا كتلة تخرج من طبلة الاذن تسمى غلط	['كتلة']
2598	000-4 Generalities	16- النائب محمد رعد، رئيس كتلة الوفاء للمقاومة	['كتلة']
2600	000-4 Generalities	2- الشعور بوجود كتلة ما في الحلق globus: 	['كتلة']
2602	000-4 Generalities	اعتصام كتلة الحزب في البرلمان.	['كتلة']
2604	000-4 Generalities	مع عبارات متعددة، يحتاج ذلك كتلة برمجية	['كتلة']
9148	300-4 Social Sciences	آسيان كتلة اقتصادية لنصف مليار نسمة	['كتلة']
9146	300-4 Social Sciences	إسرائيل "قلقة" من كتلة يمينية متطرفة في البرلمان الأوروبي	['كتلة']
9142	300-4 Social Sciences	المحامين: انسحاب كتلة ال 29 وراء تأزيم الموقف	['كتلة']
9138	300-4 Social Sciences	الاخوان" يشكلون كتلة المعارضة الرئيسة في مجلس الشعب المصري	['كتلة']
9144	300-4 Social Sciences	النوبيون" ينفون وجود كتلة لهم باسم "شباب أسوان"	['كتلة']
9150	300-4 Social Sciences	كتلة المعارضة" تحتج ضد "القيد" بنقابة الصحفيين	['كتلة']
9140	300-4 Social Sciences	البيطريين" تسعى لتشكيل كتلة برلمانية لإقرار"مزاولة المهنة"	['كتلة']
2606	000-4 Generalities	10- الإعلان الإلهي وكيف كلم الله الإنسان؟	['كلم']
2608	000-4 Generalities	170 - 235 كلم في الساعة	['كلم']
2610	000-4 Generalities	25 كلم: 1 ساعة و 11 دقيقة و18 ثانية.	['كلم']
2612	000-4 Generalities	35 محور رئيسي من الطرق الولائية بمجموع 873 كلم.	['كلم']
2620	000-4 Generalities	بتسارع 0-100 كلم خلال 9 ثوان	['كلم']
2614	000-4 Generalities	استهلاك الوقود ليتر / 100 كلم (مجمع): 10.6	['كلم']
2626	000-4 Generalities	مطار ملقا – يبعد 120 كلم.	['كلم']
2622	000-4 Generalities	شبكة الطرق الولائية: طولها 164 كلم.	['كلم']
2624	000-4 Generalities	طول الطريق الولائي 30 كلم	['كلم']
2628	000-4 Generalities	وتبلغ المساحة الكلية لجبال عين الرابعة 15.09 كلم مربع	['كلم']
2618	000-4 Generalities	أم البواقي والتي تبعد عنها بمسافة 85 كلم.	['كلم']
2616	000-4 Generalities	القرى: بها 07 قرى عن مقر البلدية 10 كلم	['كلم']
3370	200-1 Religion _ A	باب إذا كلم وهو يصلى فأشار بيده واستمع .	['كلم']
3478	200-2 Religion _ A	الإيمان والتصديق بأن الله عز وجل كلم موسى عليه السلام	['كلم']
9152	300-4 Social Sciences	{متهور} على دراجة نارية بسرعة 304 كلم	['كلم']
9164	300-4 Social Sciences	التسارع من (0 إلى 100 كلم) 9 ثوان.	['كلم']
9174	300-4 Social Sciences	طريق العين/الجيزة/صدرالمزاود (2) كلم.	['كلم']
9154	300-4 Social Sciences	«الطفح» تركض لمسافة 6 كلم اليوم	['كلم']
9168	300-4 Social Sciences	المساحة: 2240000 كلم مربع.	['كلم']
9170	300-4 Social Sciences	المساحة: 77700 كلم مربع	['كلم']
9178	300-4 Social Sciences	كلم ماما" اليوم على "روتانا أفلام"	['كلم']
9162	300-4 Social Sciences	الإكوادوري بيريز يحرز ذهبية 20 كلم مشيا	['كلم']
9176	300-4 Social Sciences	فلاشات ساهر تجرم سرعة 80 كلم بالخبر	['كلم']
9156	300-4 Social Sciences	RRA" تنظم سباق 5 كلم في عين المريسة	['كلم']
9160	300-4 Social Sciences	اطلب العلم ولو على بعد 300 كلم	['كلم']
9158	300-4 Social Sciences	اختفاء 12 ألف كلم مربع من غابات الأمازون	['كلم']
9166	300-4 Social Sciences	الخضر" يقطعون 42 كلم للتدرب بملعب روايال بافوكينغ	['كلم']
9172	300-4 Social Sciences	تويوتا" طورت سيارة تقطع مسافة 830 كلم	['كلم']
2630	000-4 Generalities	خريج كلية اللغات لغة اسبانية 1988جامعة بغداد	['كلية']
2632	000-4 Generalities	مدرجة في أفضل 20 كلية في الهند	['كلية']
9186	300-4 Social Sciences	الطيب" يوافق على إنشاء كلية إعلام بالأزهر	['كلية']
9192	300-4 Social Sciences	عاطف فتحى إسماعيل كلية العلوم جامعة الأزهر بأسيوط	['كلية']
9180	300-4 Social Sciences	الأطباء" تدرس إنشاء كلية لطب الحالات الحرجة	['كلية']
9188	300-4 Social Sciences	انتحر لأنه لم يدخل كلية الطب!	['كلية']
9190	300-4 Social Sciences	إليكم هموم طلاب كلية العلوم الصحية بالدمام	['كلية']
9184	300-4 Social Sciences	الأعلي للأزهر" يوافق على إنشاء كلية هندسة زراعية	['كلية']
9182	300-4 Social Sciences	الأعلى للثقافة" يطلب لجنة من كلية الهندسة للاطمئنان على سلامته	['كلية']
9194	300-4 Social Sciences	ازدهار كمي ونضج في التجربة	['كمي']
12058	900-3 Geography & history _ A	فوثب الأنصاري، وقال: أناظر على ما في كمي.	['كمي']
2634	000-4 Generalities	23 Ursae Majoris هو نجم، يقع في كوكبة الدب الأكبر.	['كوكبة']
2642	000-4 Generalities	3سي 249.1 هي مجرة زايفرت تتواجد في كوكبة الملتهب.	['كوكبة']
2636	000-4 Generalities	3C 75 هو اصطدام مجري، يقع في كوكبة قيطس.	['كوكبة']
2638	000-4 Generalities	3سي 171 هي مجرة زايفرت تتواجد في كوكبة الوشق.	['كوكبة']
2640	000-4 Generalities	3سي 215 هو مجرة زايفرت/نجم زائف يتواجد في كوكبة السرطان.	['كوكبة']
2644	000-4 Generalities	3سي 452 هي مجرة زايفرت تتواجد في كوكبة العظاءة.	['كوكبة']
2650	000-4 Generalities	الأجرام السماوية في كوكبة الأسد.	['كوكبة']
2646	000-4 Generalities	NGC 2336 هي مجرة في كوكبة الزرافة اكتشفت في 1877.	['كوكبة']
2648	000-4 Generalities	NGC 5087 هي مجرة إهليلجية تقع في كوكبة العذراء.	['كوكبة']
9202	300-4 Social Sciences	كوكبة من الشعراء ببيت الست وسيلة	['كوكبة']
9196	300-4 Social Sciences	افتخروا بوجود كوكبة المميزين يا لاعبي الاتفاق	['كوكبة']
9200	300-4 Social Sciences	شؤون جنوبية" تكرم كوكبة من الإعلاميين الجنوبيين	['كوكبة']
9198	300-4 Social Sciences	الزعرورية تكرم كوكبة من التربويين المتقاعدين	['كوكبة']
2652	000-4 Generalities	استلأم الرجل، أي لبس لامة الحرب.	['لبس']
9206	300-4 Social Sciences	إعلان يشجع الشباب على لبس القلائد	['لبس']
9204	300-4 Social Sciences	الجارديان": الظواهرى "لبس عباءة القائد" قبل تعيينه	['لبس']
9208	300-4 Social Sciences	لبس الحذاء غير المناسب والذي يزيد من احتمالية الاصابة.	['لبس']
2654	000-4 Generalities	في 12/2/1999 لبى الشيخ عبد العزيز نداء ربه	['لبى']
3372	200-1 Religion _ A	باب من لبى بالحج وسماه .	['لبى']
9210	300-4 Social Sciences	الطويل لبى طلب الطبطبائي وأقال الخليفة من الوظائف الإشرافية	['لبى']
9212	300-4 Social Sciences	لبى دعوة الصديق للعشاء وتحرش بابنته	['لبى']
9214	300-4 Social Sciences	«العوا»: لا أخاف «لحى» السلفيين ولا «أجسام» الإخوان	['لحى']
9216	300-4 Social Sciences	سجن أميركي 15 عاما لحلقه "لحى"	['لحى']
2656	000-4 Generalities	1. المركز الأول في لواء بابل.	['لواء']
2658	000-4 Generalities	12TH القذائف لواء الدفاع الجوي.	['لواء']
2660	000-4 Generalities	2- متصرفية لواء عين الباشا.	['لواء']
2668	000-4 Generalities	لجنة إعداد امتحانات اللغة العربية في لواء الشمال.	['لواء']
2666	000-4 Generalities	تهنئة قائد لواء الحرس الجمهوري ثالث مرات.	['لواء']
2664	000-4 Generalities	بتاريخ 1/7/1974 ترفع لرتبة لواء في القوات المساحة الأردنية.	['لواء']
2662	000-4 Generalities	الجبهة الشعبية لتحرير لواء إسكندرون	['لواء']
3480	200-2 Religion _ A	امرؤ القيس يحمل لواء الشعر إلى النار	['لواء']
9222	300-4 Social Sciences	20 لواء وكتيبة معارضة ترفض وصاية «القاعدة» وتدعو للوسطية	['لواء']
9228	300-4 Social Sciences	الاتحاد والأهلي يحملان لواء الوطن في دوري أبطال آسيا	['لواء']
9226	300-4 Social Sciences	اعتقال لواء سابق في الجيش العراقي المنحل	['لواء']
9234	300-4 Social Sciences	هلال" يقرر تعيين "لواء" رئيسا لـ"الشئون المالية" بـ"التعليم"	['لواء']
9224	300-4 Social Sciences	ابن معمر يقلد الرحيلي والقرشي رتبة «لواء»	['لواء']
9220	300-4 Social Sciences	«الأبيض الشاب» يحمل لواء «القارة الصفراء» في كأس العالم	['لواء']
